#1
double DHWCalc(3927, 5)
#time_in_s	1_Q_flow_	2_m_flow_	3_T_set_	4_T_set_
5085000.0	0.0	0.0	40	40
5111160.0	14225.6	0.11333333333333333	40	40
5111220.0	0.0	0.0	40	40
5124060.0	21129.2	0.16833333333333333	40	40
5124120.0	0.0	0.0	40	40
5156640.0	10878.4	0.08666666666666667	40	40
5156700.0	0.0	0.0	40	40
5162940.0	15690.0	0.125	40	40
5163000.0	0.0	0.0	40	40
5172660.0	20292.399999999998	0.16166666666666665	40	40
5172720.0	0.0	0.0	40	40
5209800.0	21965.999999999996	0.175	40	40
5209860.0	0.0	0.0	40	40
5252640.0	21756.8	0.17333333333333334	40	40
5252700.0	0.0	0.0	40	40
5254560.0	21547.6	0.17166666666666666	40	40
5254620.0	0.0	0.0	40	40
5301780.0	13388.800000000001	0.10666666666666667	40	40
5301840.0	0.0	0.0	40	40
5308980.0	18828.0	0.15	40	40
5309040.0	0.0	0.0	40	40
5311920.0	18828.0	0.15	40	40
5311980.0	0.0	0.0	40	40
5352540.0	16736.0	0.13333333333333333	40	40
5352600.0	0.0	0.0	40	40
5382180.0	15690.0	0.125	40	40
5382240.0	0.0	0.0	40	40
5382300.0	16945.2	0.135	40	40
5382360.0	0.0	0.0	40	40
5383800.0	11506.0	0.09166666666666666	40	40
5383860.0	0.0	0.0	40	40
5386140.0	13179.6	0.105	40	40
5386200.0	0.0	0.0	40	40
5386680.0	14225.6	0.11333333333333333	40	40
5386740.0	0.0	0.0	40	40
5399820.0	16108.399999999998	0.12833333333333333	40	40
5399880.0	0.0	0.0	40	40
5405580.0	15899.2	0.12666666666666668	40	40
5405640.0	0.0	0.0	40	40
5407380.0	20083.2	0.16	40	40
5407440.0	0.0	0.0	40	40
5412420.0	20919.999999999996	0.16666666666666666	40	40
5412480.0	0.0	0.0	40	40
5414880.0	17572.800000000003	0.14	40	40
5414940.0	0.0	0.0	40	40
5416680.0	20083.2	0.16	40	40
5416740.0	0.0	0.0	40	40
5469540.0	16945.2	0.135	40	40
5469600.0	0.0	0.0	40	40
5487720.0	21338.4	0.17	40	40
5487780.0	0.0	0.0	40	40
5516580.0	18828.0	0.15	40	40
5516640.0	0.0	0.0	40	40
5518920.0	13598.000000000002	0.10833333333333334	40	40
5518980.0	0.0	0.0	40	40
5554260.0	20292.399999999998	0.16166666666666665	40	40
5554320.0	0.0	0.0	40	40
5594460.0	13598.000000000002	0.10833333333333334	40	40
5594520.0	0.0	0.0	40	40
5600700.0	10250.8	0.08166666666666667	40	40
5600760.0	0.0	0.0	40	40
5601780.0	20083.2	0.16	40	40
5601840.0	0.0	0.0	40	40
5640120.0	15480.8	0.12333333333333334	40	40
5640180.0	0.0	0.0	40	40
5640900.0	16108.399999999998	0.12833333333333333	40	40
5640960.0	0.0	0.0	40	40
5652000.0	19246.399999999998	0.15333333333333332	40	40
5652060.0	0.0	0.0	40	40
5657820.0	16736.0	0.13333333333333333	40	40
5657880.0	0.0	0.0	40	40
5681160.0	12761.2	0.10166666666666667	40	40
5681220.0	0.0	0.0	40	40
5689260.0	19664.8	0.15666666666666668	40	40
5689320.0	0.0	0.0	40	40
5693820.0	11715.2	0.09333333333333334	40	40
5693880.0	0.0	0.0	40	40
5701800.0	17572.800000000003	0.14	40	40
5701860.0	0.0	0.0	40	40
5706120.0	20919.999999999996	0.16666666666666666	40	40
5706180.0	0.0	0.0	40	40
5726220.0	18200.399999999998	0.145	40	40
5726280.0	0.0	0.0	40	40
5747460.0	11296.8	0.09	40	40
5747520.0	0.0	0.0	40	40
5764920.0	14225.6	0.11333333333333333	40	40
5764980.0	0.0	0.0	40	40
5773440.0	18200.399999999998	0.145	40	40
5773500.0	0.0	0.0	40	40
5813100.0	18200.399999999998	0.145	40	40
5813160.0	0.0	0.0	40	40
5815680.0	19873.999999999996	0.15833333333333333	40	40
5815740.0	0.0	0.0	40	40
5857800.0	18200.399999999998	0.145	40	40
5857860.0	0.0	0.0	40	40
5896380.0	17363.6	0.13833333333333334	40	40
5896440.0	0.0	0.0	40	40
5901060.0	19037.2	0.15166666666666667	40	40
5901120.0	0.0	0.0	40	40
5902320.0	15899.2	0.12666666666666668	40	40
5902380.0	0.0	0.0	40	40
5908080.0	16317.600000000002	0.13	40	40
5908140.0	0.0	0.0	40	40
5952900.0	13807.2	0.11	40	40
5952960.0	0.0	0.0	40	40
5987220.0	21547.6	0.17166666666666666	40	40
5987280.0	0.0	0.0	40	40
6002460.0	14016.4	0.11166666666666666	40	40
6002520.0	0.0	0.0	40	40
6031200.0	16108.399999999998	0.12833333333333333	40	40
6031260.0	0.0	0.0	40	40
6036720.0	21547.6	0.17166666666666666	40	40
6036780.0	0.0	0.0	40	40
6040140.0	19246.399999999998	0.15333333333333332	40	40
6040200.0	0.0	0.0	40	40
6072660.0	17991.2	0.14333333333333334	40	40
6072720.0	0.0	0.0	40	40
6073320.0	12133.6	0.09666666666666666	40	40
6073380.0	0.0	0.0	40	40
6088020.0	9832.4	0.07833333333333334	40	40
6088080.0	0.0	0.0	40	40
6092520.0	15899.2	0.12666666666666668	40	40
6092580.0	0.0	0.0	40	40
6158100.0	14016.4	0.11166666666666666	40	40
6158160.0	0.0	0.0	40	40
6160980.0	25104.000000000004	0.2	40	40
6161040.0	0.0	0.0	40	40
6185820.0	11506.0	0.09166666666666666	40	40
6185880.0	0.0	0.0	40	40
6207720.0	17991.2	0.14333333333333334	40	40
6207780.0	0.0	0.0	40	40
6213000.0	13807.2	0.11	40	40
6213060.0	0.0	0.0	40	40
6246960.0	9832.4	0.07833333333333334	40	40
6247020.0	0.0	0.0	40	40
6281220.0	16526.8	0.13166666666666665	40	40
6281280.0	0.0	0.0	40	40
6293040.0	13807.2	0.11	40	40
6293100.0	0.0	0.0	40	40
6351120.0	14225.6	0.11333333333333333	40	40
6351180.0	0.0	0.0	40	40
6376980.0	17154.399999999998	0.13666666666666666	40	40
6377040.0	0.0	0.0	40	40
6380280.0	18618.8	0.14833333333333334	40	40
6380340.0	0.0	0.0	40	40
6382800.0	19246.399999999998	0.15333333333333332	40	40
6382860.0	0.0	0.0	40	40
6395040.0	16108.399999999998	0.12833333333333333	40	40
6395100.0	0.0	0.0	40	40
6416820.0	19873.999999999996	0.15833333333333333	40	40
6416880.0	0.0	0.0	40	40
6417780.0	8786.400000000001	0.07	40	40
6417840.0	0.0	0.0	40	40
6438660.0	22384.4	0.17833333333333334	40	40
6438720.0	0.0	0.0	40	40
6444360.0	10669.2	0.085	40	40
6444420.0	0.0	0.0	40	40
6466200.0	21129.2	0.16833333333333333	40	40
6466260.0	0.0	0.0	40	40
6472140.0	23848.800000000003	0.19	40	40
6472200.0	0.0	0.0	40	40
6505620.0	19246.399999999998	0.15333333333333332	40	40
6505680.0	0.0	0.0	40	40
6506220.0	15480.8	0.12333333333333334	40	40
6506280.0	0.0	0.0	40	40
6506940.0	13807.2	0.11	40	40
6507000.0	0.0	0.0	40	40
6508800.0	20083.2	0.16	40	40
6508860.0	0.0	0.0	40	40
6510120.0	13388.800000000001	0.10666666666666667	40	40
6510180.0	0.0	0.0	40	40
6511560.0	16736.0	0.13333333333333333	40	40
6511620.0	0.0	0.0	40	40
6518880.0	16108.399999999998	0.12833333333333333	40	40
6518940.0	0.0	0.0	40	40
6550020.0	9623.199999999999	0.07666666666666666	40	40
6550080.0	0.0	0.0	40	40
6586440.0	16526.8	0.13166666666666665	40	40
6586500.0	0.0	0.0	40	40
6593400.0	17572.800000000003	0.14	40	40
6593460.0	0.0	0.0	40	40
6598380.0	11087.599999999999	0.08833333333333333	40	40
6598440.0	0.0	0.0	40	40
6678540.0	20083.2	0.16	40	40
6678600.0	0.0	0.0	40	40
6679200.0	15899.2	0.12666666666666668	40	40
6679260.0	0.0	0.0	40	40
6679680.0	10669.2	0.085	40	40
6679740.0	0.0	0.0	40	40
6682380.0	16736.0	0.13333333333333333	40	40
6682440.0	0.0	0.0	40	40
6728100.0	20710.8	0.165	40	40
6728160.0	0.0	0.0	40	40
6764880.0	20919.999999999996	0.16666666666666666	40	40
6764940.0	0.0	0.0	40	40
6795360.0	21965.999999999996	0.175	40	40
6795420.0	0.0	0.0	40	40
6806040.0	19246.399999999998	0.15333333333333332	40	40
6806100.0	0.0	0.0	40	40
6806580.0	39747.99999999999	0.31666666666666665	40	40
6806640.0	0.0	0.0	40	40
6807780.0	15480.8	0.12333333333333334	40	40
6807840.0	0.0	0.0	40	40
6810120.0	16317.600000000002	0.13	40	40
6810180.0	0.0	0.0	40	40
6813180.0	24476.4	0.195	40	40
6813240.0	0.0	0.0	40	40
6813360.0	21338.4	0.17	40	40
6813420.0	0.0	0.0	40	40
6818280.0	25104.000000000004	0.2	40	40
6818340.0	0.0	0.0	40	40
6854760.0	17572.800000000003	0.14	40	40
6854820.0	0.0	0.0	40	40
6892320.0	16317.600000000002	0.13	40	40
6892380.0	0.0	0.0	40	40
6901500.0	10459.999999999998	0.08333333333333333	40	40
6901560.0	0.0	0.0	40	40
6902460.0	19246.399999999998	0.15333333333333332	40	40
6902520.0	0.0	0.0	40	40
6936000.0	20919.999999999996	0.16666666666666666	40	40
6936060.0	0.0	0.0	40	40
6948480.0	15271.6	0.12166666666666667	40	40
6948540.0	0.0	0.0	40	40
6958380.0	13598.000000000002	0.10833333333333334	40	40
6958440.0	0.0	0.0	40	40
6981120.0	15899.2	0.12666666666666668	40	40
6981180.0	0.0	0.0	40	40
6984060.0	9414.0	0.075	40	40
6984120.0	0.0	0.0	40	40
7044240.0	19455.6	0.155	40	40
7044300.0	14853.2	0.11833333333333333	40	40
7044360.0	0.0	0.0	40	40
7048320.0	18409.6	0.14666666666666667	40	40
7048380.0	0.0	0.0	40	40
7056420.0	10878.4	0.08666666666666667	40	40
7056480.0	0.0	0.0	40	40
7057500.0	19664.8	0.15666666666666668	40	40
7057560.0	0.0	0.0	40	40
7064940.0	16526.8	0.13166666666666665	40	40
7065000.0	0.0	0.0	40	40
7111560.0	21338.4	0.17	40	40
7111620.0	0.0	0.0	40	40
7112040.0	17363.6	0.13833333333333334	40	40
7112100.0	0.0	0.0	40	40
7115700.0	16736.0	0.13333333333333333	40	40
7115760.0	0.0	0.0	40	40
7133700.0	24685.6	0.19666666666666666	40	40
7133760.0	0.0	0.0	40	40
7144860.0	8577.199999999999	0.06833333333333333	40	40
7144920.0	0.0	0.0	40	40
7198560.0	23221.199999999997	0.185	40	40
7198620.0	0.0	0.0	40	40
7200540.0	9832.4	0.07833333333333334	40	40
7200600.0	0.0	0.0	40	40
7209000.0	15062.4	0.12	40	40
7209060.0	0.0	0.0	40	40
7213380.0	20292.399999999998	0.16166666666666665	40	40
7213440.0	0.0	0.0	40	40
7284060.0	14644.0	0.11666666666666667	40	40
7284120.0	0.0	0.0	40	40
7284480.0	17991.2	0.14333333333333334	40	40
7284540.0	0.0	0.0	40	40
7289100.0	11506.0	0.09166666666666666	40	40
7289160.0	0.0	0.0	40	40
7310280.0	18409.6	0.14666666666666667	40	40
7310340.0	0.0	0.0	40	40
7330320.0	17572.800000000003	0.14	40	40
7330380.0	0.0	0.0	40	40
7332240.0	23221.199999999997	0.185	40	40
7332300.0	0.0	0.0	40	40
7332840.0	15062.4	0.12	40	40
7332900.0	0.0	0.0	40	40
7344240.0	15690.0	0.125	40	40
7344300.0	0.0	0.0	40	40
7381620.0	14016.4	0.11166666666666666	40	40
7381680.0	0.0	0.0	40	40
7388220.0	17363.6	0.13833333333333334	40	40
7388280.0	0.0	0.0	40	40
7398060.0	16945.2	0.135	40	40
7398120.0	0.0	0.0	40	40
7456800.0	18828.0	0.15	40	40
7456860.0	0.0	0.0	40	40
7469280.0	13807.2	0.11	40	40
7469340.0	0.0	0.0	40	40
7476660.0	15899.2	0.12666666666666668	40	40
7476720.0	0.0	0.0	40	40
7484520.0	19455.6	0.155	40	40
7484580.0	0.0	0.0	40	40
7485360.0	14644.0	0.11666666666666667	40	40
7485420.0	0.0	0.0	40	40
7497840.0	12342.8	0.09833333333333333	40	40
7497900.0	0.0	0.0	40	40
7501320.0	12342.8	0.09833333333333333	40	40
7501380.0	0.0	0.0	40	40
7540320.0	22802.8	0.18166666666666667	40	40
7540380.0	0.0	0.0	40	40
7549980.0	14853.2	0.11833333333333333	40	40
7550040.0	0.0	0.0	40	40
7587120.0	17572.800000000003	0.14	40	40
7587180.0	0.0	0.0	40	40
7591380.0	12342.8	0.09833333333333333	40	40
7591440.0	0.0	0.0	40	40
7593180.0	8995.6	0.07166666666666667	40	40
7593240.0	0.0	0.0	40	40
7593960.0	16736.0	0.13333333333333333	40	40
7594020.0	0.0	0.0	40	40
7634460.0	19037.2	0.15166666666666667	40	40
7634520.0	0.0	0.0	40	40
7675680.0	18200.399999999998	0.145	40	40
7675740.0	0.0	0.0	40	40
7677600.0	21756.8	0.17333333333333334	40	40
7677660.0	0.0	0.0	40	40
7717680.0	19246.399999999998	0.15333333333333332	40	40
7717740.0	0.0	0.0	40	40
7719660.0	20083.2	0.16	40	40
7719720.0	0.0	0.0	40	40
7728480.0	13598.000000000002	0.10833333333333334	40	40
7728540.0	0.0	0.0	40	40
7741020.0	17572.800000000003	0.14	40	40
7741080.0	0.0	0.0	40	40
7801680.0	13388.800000000001	0.10666666666666667	40	40
7801740.0	19873.999999999996	0.15833333333333333	40	40
7801800.0	0.0	0.0	40	40
7802160.0	17154.399999999998	0.13666666666666666	40	40
7802220.0	0.0	0.0	40	40
7817100.0	17991.2	0.14333333333333334	40	40
7817160.0	0.0	0.0	40	40
7821900.0	17363.6	0.13833333333333334	40	40
7821960.0	0.0	0.0	40	40
7886040.0	16317.600000000002	0.13	40	40
7886100.0	0.0	0.0	40	40
7897200.0	13179.6	0.105	40	40
7897260.0	0.0	0.0	40	40
7906620.0	15271.6	0.12166666666666667	40	40
7906680.0	0.0	0.0	40	40
7922700.0	17782.0	0.14166666666666666	40	40
7922760.0	0.0	0.0	40	40
7936020.0	15899.2	0.12666666666666668	40	40
7936080.0	0.0	0.0	40	40
7939740.0	9832.4	0.07833333333333334	40	40
7939800.0	0.0	0.0	40	40
7943580.0	19246.399999999998	0.15333333333333332	40	40
7943640.0	0.0	0.0	40	40
7972860.0	19037.2	0.15166666666666667	40	40
7972920.0	0.0	0.0	40	40
8003400.0	19455.6	0.155	40	40
8003460.0	0.0	0.0	40	40
8013780.0	19873.999999999996	0.15833333333333333	40	40
8013840.0	0.0	0.0	40	40
8014140.0	14853.2	0.11833333333333333	40	40
8014200.0	0.0	0.0	40	40
8017740.0	17782.0	0.14166666666666666	40	40
8017800.0	0.0	0.0	40	40
8022780.0	13179.6	0.105	40	40
8022840.0	0.0	0.0	40	40
8090880.0	16945.2	0.135	40	40
8090940.0	0.0	0.0	40	40
8091060.0	18200.399999999998	0.145	40	40
8091120.0	0.0	0.0	40	40
8103360.0	16317.600000000002	0.13	40	40
8103420.0	0.0	0.0	40	40
8109180.0	19037.2	0.15166666666666667	40	40
8109240.0	0.0	0.0	40	40
8114040.0	11715.2	0.09333333333333334	40	40
8114100.0	0.0	0.0	40	40
8145360.0	15062.4	0.12	40	40
8145420.0	0.0	0.0	40	40
8145960.0	22593.6	0.18	40	40
8146020.0	0.0	0.0	40	40
8155200.0	18618.8	0.14833333333333334	40	40
8155260.0	0.0	0.0	40	40
8185140.0	15062.4	0.12	40	40
8185200.0	0.0	0.0	40	40
8193240.0	14434.800000000001	0.115	40	40
8193300.0	0.0	0.0	40	40
8194920.0	17991.2	0.14333333333333334	40	40
8194980.0	0.0	0.0	40	40
8232480.0	17572.800000000003	0.14	40	40
8232540.0	0.0	0.0	40	40
8234580.0	17782.0	0.14166666666666666	40	40
8234640.0	0.0	0.0	40	40
8240580.0	9414.0	0.075	40	40
8240640.0	0.0	0.0	40	40
8252040.0	14853.2	0.11833333333333333	40	40
8252100.0	0.0	0.0	40	40
8269080.0	16108.399999999998	0.12833333333333333	40	40
8269140.0	0.0	0.0	40	40
8274780.0	13598.000000000002	0.10833333333333334	40	40
8274840.0	0.0	0.0	40	40
8277120.0	14016.4	0.11166666666666666	40	40
8277180.0	0.0	0.0	40	40
8296140.0	19037.2	0.15166666666666667	40	40
8296200.0	0.0	0.0	40	40
8311440.0	11924.400000000001	0.095	40	40
8311500.0	0.0	0.0	40	40
8326200.0	31380.0	0.25	40	40
8326260.0	0.0	0.0	40	40
8327640.0	13807.2	0.11	40	40
8327700.0	0.0	0.0	40	40
8334660.0	12970.4	0.10333333333333333	40	40
8334720.0	0.0	0.0	40	40
8365440.0	9832.4	0.07833333333333334	40	40
8365500.0	0.0	0.0	40	40
8406240.0	13807.2	0.11	40	40
8406300.0	0.0	0.0	40	40
8408700.0	15480.8	0.12333333333333334	40	40
8408760.0	0.0	0.0	40	40
8410260.0	15899.2	0.12666666666666668	40	40
8410320.0	0.0	0.0	40	40
8412960.0	23012.0	0.18333333333333332	40	40
8413020.0	0.0	0.0	40	40
8427300.0	11715.2	0.09333333333333334	40	40
8427360.0	0.0	0.0	40	40
8435220.0	14225.6	0.11333333333333333	40	40
8435280.0	0.0	0.0	40	40
8437860.0	16108.399999999998	0.12833333333333333	40	40
8437920.0	0.0	0.0	40	40
8457720.0	13807.2	0.11	40	40
8457780.0	0.0	0.0	40	40
8460540.0	14225.6	0.11333333333333333	40	40
8460600.0	0.0	0.0	40	40
8491380.0	14853.2	0.11833333333333333	40	40
8491440.0	0.0	0.0	40	40
8492580.0	14853.2	0.11833333333333333	40	40
8492640.0	0.0	0.0	40	40
8510460.0	24267.2	0.19333333333333333	40	40
8510520.0	0.0	0.0	40	40
8513820.0	10878.4	0.08666666666666667	40	40
8513880.0	0.0	0.0	40	40
8538720.0	17363.6	0.13833333333333334	40	40
8538780.0	0.0	0.0	40	40
8538840.0	24058.0	0.19166666666666668	40	40
8538900.0	0.0	0.0	40	40
8609100.0	22175.199999999997	0.17666666666666667	40	40
8609160.0	0.0	0.0	40	40
8622780.0	23430.4	0.18666666666666668	40	40
8622840.0	0.0	0.0	40	40
8660460.0	12133.6	0.09666666666666666	40	40
8660520.0	0.0	0.0	40	40
8660820.0	24894.800000000003	0.19833333333333333	40	40
8660880.0	0.0	0.0	40	40
8670960.0	10250.8	0.08166666666666667	40	40
8671020.0	0.0	0.0	40	40
8674260.0	13388.800000000001	0.10666666666666667	40	40
8674320.0	0.0	0.0	40	40
8681880.0	20710.8	0.165	40	40
8681940.0	0.0	0.0	40	40
8689560.0	15690.0	0.125	40	40
8689620.0	0.0	0.0	40	40
8690220.0	16945.2	0.135	40	40
8690280.0	0.0	0.0	40	40
8696460.0	21965.999999999996	0.175	40	40
8696520.0	0.0	0.0	40	40
8706000.0	16108.399999999998	0.12833333333333333	40	40
8706060.0	0.0	0.0	40	40
8712120.0	12761.2	0.10166666666666667	40	40
8712180.0	0.0	0.0	40	40
8784840.0	15690.0	0.125	40	40
8784900.0	0.0	0.0	40	40
8799120.0	16526.8	0.13166666666666665	40	40
8799180.0	0.0	0.0	40	40
8799840.0	15271.6	0.12166666666666667	40	40
8799900.0	0.0	0.0	40	40
8805360.0	15690.0	0.125	40	40
8805420.0	0.0	0.0	40	40
8857260.0	22593.6	0.18	40	40
8857320.0	0.0	0.0	40	40
8884920.0	24685.6	0.19666666666666666	40	40
8884980.0	0.0	0.0	40	40
8887380.0	18409.6	0.14666666666666667	40	40
8887440.0	0.0	0.0	40	40
8887560.0	22593.6	0.18	40	40
8887620.0	0.0	0.0	40	40
8888640.0	18200.399999999998	0.145	40	40
8888700.0	0.0	0.0	40	40
8892660.0	20710.8	0.165	40	40
8892720.0	0.0	0.0	40	40
8925420.0	20083.2	0.16	40	40
8925480.0	0.0	0.0	40	40
8926980.0	22802.8	0.18166666666666667	40	40
8927040.0	0.0	0.0	40	40
8928060.0	19873.999999999996	0.15833333333333333	40	40
8928120.0	0.0	0.0	40	40
8929740.0	16945.2	0.135	40	40
8929800.0	0.0	0.0	40	40
8951640.0	22593.6	0.18	40	40
8951700.0	0.0	0.0	40	40
8956680.0	11924.400000000001	0.095	40	40
8956740.0	0.0	0.0	40	40
8972880.0	20710.8	0.165	40	40
8972940.0	0.0	0.0	40	40
8999400.0	17572.800000000003	0.14	40	40
8999460.0	0.0	0.0	40	40
9022380.0	22384.4	0.17833333333333334	40	40
9022440.0	0.0	0.0	40	40
9035820.0	17782.0	0.14166666666666666	40	40
9035880.0	0.0	0.0	40	40
9039720.0	15271.6	0.12166666666666667	40	40
9039780.0	0.0	0.0	40	40
9041160.0	17154.399999999998	0.13666666666666666	40	40
9041220.0	0.0	0.0	40	40
9043380.0	11506.0	0.09166666666666666	40	40
9043440.0	0.0	0.0	40	40
9075240.0	10250.8	0.08166666666666667	40	40
9075300.0	0.0	0.0	40	40
9099840.0	16736.0	0.13333333333333333	40	40
9099900.0	0.0	0.0	40	40
9115380.0	11087.599999999999	0.08833333333333333	40	40
9115440.0	0.0	0.0	40	40
9127740.0	8995.6	0.07166666666666667	40	40
9127800.0	0.0	0.0	40	40
9148080.0	10669.2	0.085	40	40
9148140.0	0.0	0.0	40	40
9269100.0	24058.0	0.19166666666666668	40	40
9269160.0	0.0	0.0	40	40
9270360.0	18618.8	0.14833333333333334	40	40
9270420.0	0.0	0.0	40	40
9270900.0	14644.0	0.11666666666666667	40	40
9270960.0	0.0	0.0	40	40
9291000.0	17782.0	0.14166666666666666	40	40
9291060.0	0.0	0.0	40	40
9312300.0	21965.999999999996	0.175	40	40
9312360.0	0.0	0.0	40	40
9313920.0	19664.8	0.15666666666666668	40	40
9313980.0	0.0	0.0	40	40
9316080.0	18409.6	0.14666666666666667	40	40
9316140.0	0.0	0.0	40	40
9322260.0	18618.8	0.14833333333333334	40	40
9322320.0	0.0	0.0	40	40
9368820.0	12552.000000000002	0.1	40	40
9368880.0	0.0	0.0	40	40
9377460.0	23639.6	0.18833333333333332	40	40
9377520.0	0.0	0.0	40	40
9408600.0	12761.2	0.10166666666666667	40	40
9408660.0	0.0	0.0	40	40
9441060.0	17782.0	0.14166666666666666	40	40
9441120.0	0.0	0.0	40	40
9442560.0	22175.199999999997	0.17666666666666667	40	40
9442620.0	0.0	0.0	40	40
9442680.0	19664.8	0.15666666666666668	40	40
9442740.0	0.0	0.0	40	40
9444180.0	21756.8	0.17333333333333334	40	40
9444240.0	0.0	0.0	40	40
9457620.0	10041.6	0.08	40	40
9457680.0	0.0	0.0	40	40
9473100.0	19873.999999999996	0.15833333333333333	40	40
9473160.0	0.0	0.0	40	40
9490740.0	19037.2	0.15166666666666667	40	40
9490800.0	0.0	0.0	40	40
9532020.0	13807.2	0.11	40	40
9532080.0	0.0	0.0	40	40
9533940.0	15899.2	0.12666666666666668	40	40
9534000.0	0.0	0.0	40	40
9534300.0	8368.0	0.06666666666666667	40	40
9534360.0	0.0	0.0	40	40
9543780.0	15899.2	0.12666666666666668	40	40
9543840.0	0.0	0.0	40	40
9567420.0	16108.399999999998	0.12833333333333333	40	40
9567480.0	0.0	0.0	40	40
9615660.0	12133.6	0.09666666666666666	40	40
9615720.0	0.0	0.0	40	40
9617460.0	13807.2	0.11	40	40
9617520.0	0.0	0.0	40	40
9619200.0	14016.4	0.11166666666666666	40	40
9619260.0	0.0	0.0	40	40
9619680.0	11715.2	0.09333333333333334	40	40
9619740.0	0.0	0.0	40	40
9621420.0	15480.8	0.12333333333333334	40	40
9621480.0	0.0	0.0	40	40
9629280.0	19246.399999999998	0.15333333333333332	40	40
9629340.0	0.0	0.0	40	40
9633000.0	17991.2	0.14333333333333334	40	40
9633060.0	0.0	0.0	40	40
9646620.0	18828.0	0.15	40	40
9646680.0	0.0	0.0	40	40
9647880.0	13388.800000000001	0.10666666666666667	40	40
9647940.0	0.0	0.0	40	40
9648720.0	14853.2	0.11833333333333333	40	40
9648780.0	0.0	0.0	40	40
9701340.0	21547.6	0.17166666666666666	40	40
9701400.0	0.0	0.0	40	40
9702360.0	20710.8	0.165	40	40
9702420.0	0.0	0.0	40	40
9702540.0	18200.399999999998	0.145	40	40
9702600.0	0.0	0.0	40	40
9729120.0	23221.199999999997	0.185	40	40
9729180.0	0.0	0.0	40	40
9744840.0	10041.6	0.08	40	40
9744900.0	0.0	0.0	40	40
9745800.0	24894.800000000003	0.19833333333333333	40	40
9745860.0	0.0	0.0	40	40
9750180.0	22175.199999999997	0.17666666666666667	40	40
9750240.0	0.0	0.0	40	40
9787860.0	15690.0	0.125	40	40
9787920.0	16108.399999999998	0.12833333333333333	40	40
9787980.0	0.0	0.0	40	40
9791160.0	17363.6	0.13833333333333334	40	40
9791220.0	0.0	0.0	40	40
9839940.0	14644.0	0.11666666666666667	40	40
9840000.0	0.0	0.0	40	40
9892200.0	15480.8	0.12333333333333334	40	40
9892260.0	0.0	0.0	40	40
9904620.0	22593.6	0.18	40	40
9904680.0	0.0	0.0	40	40
9928140.0	14644.0	0.11666666666666667	40	40
9928200.0	0.0	0.0	40	40
9961020.0	19246.399999999998	0.15333333333333332	40	40
9961080.0	0.0	0.0	40	40
9961380.0	13807.2	0.11	40	40
9961440.0	0.0	0.0	40	40
9978600.0	13807.2	0.11	40	40
9978660.0	0.0	0.0	40	40
9982140.0	21338.4	0.17	40	40
9982200.0	0.0	0.0	40	40
9982680.0	22175.199999999997	0.17666666666666667	40	40
9982740.0	0.0	0.0	40	40
10013340.0	22175.199999999997	0.17666666666666667	40	40
10013400.0	0.0	0.0	40	40
10047780.0	15271.6	0.12166666666666667	40	40
10047840.0	0.0	0.0	40	40
10075920.0	17363.6	0.13833333333333334	40	40
10075980.0	0.0	0.0	40	40
10084860.0	15271.6	0.12166666666666667	40	40
10084920.0	0.0	0.0	40	40
10090140.0	13598.000000000002	0.10833333333333334	40	40
10090200.0	0.0	0.0	40	40
10095000.0	19037.2	0.15166666666666667	40	40
10095060.0	0.0	0.0	40	40
10108920.0	14016.4	0.11166666666666666	40	40
10108980.0	0.0	0.0	40	40
10131420.0	13598.000000000002	0.10833333333333334	40	40
10131480.0	0.0	0.0	40	40
10138260.0	23221.199999999997	0.185	40	40
10138320.0	0.0	0.0	40	40
10140000.0	15062.4	0.12	40	40
10140060.0	0.0	0.0	40	40
10141140.0	13388.800000000001	0.10666666666666667	40	40
10141200.0	0.0	0.0	40	40
10166820.0	18618.8	0.14833333333333334	40	40
10166880.0	0.0	0.0	40	40
10167720.0	8368.0	0.06666666666666667	40	40
10167780.0	0.0	0.0	40	40
10183140.0	11506.0	0.09166666666666666	40	40
10183200.0	0.0	0.0	40	40
10189560.0	11296.8	0.09	40	40
10189620.0	0.0	0.0	40	40
10224420.0	12970.4	0.10333333333333333	40	40
10224480.0	0.0	0.0	40	40
10225020.0	17154.399999999998	0.13666666666666666	40	40
10225080.0	0.0	0.0	40	40
10227780.0	15480.8	0.12333333333333334	40	40
10227840.0	0.0	0.0	40	40
10241880.0	11715.2	0.09333333333333334	40	40
10241940.0	0.0	0.0	40	40
10247880.0	18200.399999999998	0.145	40	40
10247940.0	0.0	0.0	40	40
10250820.0	21547.6	0.17166666666666666	40	40
10250880.0	0.0	0.0	40	40
10254420.0	19246.399999999998	0.15333333333333332	40	40
10254480.0	0.0	0.0	40	40
10268940.0	16108.399999999998	0.12833333333333333	40	40
10269000.0	0.0	0.0	40	40
10308420.0	37865.200000000004	0.3016666666666667	40	40
10308480.0	0.0	0.0	40	40
10310040.0	16317.600000000002	0.13	40	40
10310100.0	0.0	0.0	40	40
10320060.0	14225.6	0.11333333333333333	40	40
10320120.0	0.0	0.0	40	40
10323720.0	15899.2	0.12666666666666668	40	40
10323780.0	0.0	0.0	40	40
10349160.0	18409.6	0.14666666666666667	40	40
10349220.0	0.0	0.0	40	40
10352400.0	18200.399999999998	0.145	40	40
10352460.0	0.0	0.0	40	40
10353060.0	12970.4	0.10333333333333333	40	40
